input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
d353466e-a562-4a31-bc74-18b61cf9ab76,https://www.google.com/maps/place/Thieu+Ky+Noodle+Restaurant/data=!4m7!3m6!1s0x31752eed8d1fa549:0x9f8ed1ff4dd2b644!8m2!3d10.7595592!4d106.659162!16s%2Fg%2F11bccm6jlr!19sChIJSaUfje0udTERRLbSTf_Rjp8?authuser=0&hl=en&rclk=1,Thieu Ky Noodle Restaurant,Noodle shop,"66/5 Lê Đại Hành, Phường 7, Quận 11, Thành phố Hồ Chí Minh 700000, Vietnam","{""Friday"":[""7 AM–12 AM""],""Monday"":[""7 AM–12 AM""],""Saturday"":[""7 AM–12 AM""],""Sunday"":[""7 AM–12 AM""],""Thursday"":[""7 AM–12 AM""],""Tuesday"":[""7 AM–12 AM""],""Wednesday"":[""7 AM–12 AM""]}","{""Friday"":{""10"":74,""11"":75,""12"":75,""13"":71,""14"":65,""15"":64,""16"":64,""17"":75,""18"":86,""19"":91,""20"":86,""21"":83,""22"":76,""23"":64,""6"":0,""7"":47,""8"":61,""9"":69},""Monday"":{""10"":62,""11"":67,""12"":68,""13"":71,""14"":69,""15"":67,""16"":64,""17"":75,""18"":76,""19"":80,""20"":76,""21"":64,""22"":49,""23"":33,""6"":0,""7"":33,""8"":43,""9"":56},""Saturday"":{""10"":87,""11"":83,""12"":78,""13"":72,""14"":67,""15"":67,""16"":74,""17"":84,""18"":92,""19"":100,""20"":96,""21"":89,""22"":79,""23"":60,""6"":0,""7"":33,""8"":56,""9"":75},""Sunday"":{""10"":78,""11"":70,""12"":64,""13"":61,""14"":53,""15"":54,""16"":60,""17"":80,""18"":91,""19"":96,""20"":92,""21"":77,""22"":67,""23"":54,""6"":0,""7"":48,""8"":70,""9"":80},""Thursday"":{""10"":57,""11"":58,""12"":58,""13"":60,""14"":58,""15"":59,""16"":60,""17"":70,""18"":80,""19"":87,""20"":82,""21"":77,""22"":65,""23"":48,""6"":0,""7"":31,""8"":44,""9"":56},""Tuesday"":{""10"":76,""11"":74,""12"":64,""13"":53,""14"":54,""15"":57,""16"":62,""17"":78,""18"":87,""19"":90,""20"":81,""21"":67,""22"":48,""23"":35,""6"":0,""7"":35,""8"":54,""9"":70},""Wednesday"":{""10"":60,""11"":72,""12"":77,""13"":74,""14"":61,""15"":56,""16"":54,""17"":57,""18"":56,""19"":60,""20"":61,""21"":65,""22"":68,""23"":54,""6"":0,""7"":33,""8"":46,""9"":60}}",,+84 28 2215 6450,"QM55+RM District 11, Ho Chi Minh City, Vietnam",1214,4.200000,"{""1"":43,""2"":43,""3"":144,""4"":382,""5"":602}",10.759559,106.659162,11497357793175975492,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKB9xz0gk3JdCgl2HRTXTPutYlaPlFAeFFol397Y2ACeKlUSOFs0lLLXFVVdfi_Zfj4uINaNMxceFyXtyVEIjuxKVwkL8da9a_2b7gAiECIRQ-dqoXG8sSc0hKjwRXlHi6ISt3=w408-h306-k-no,Asia/Saigon,"₫1–100,000",0x31752eed8d1fa549:0x9f8ed1ff4dd2b644,ChIJSaUfje0udTERRLbSTf_Rjp8,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKB9xz0gk3JdCgl2HRTXTPutYlaPlFAeFFol397Y2ACeKlUSOFs0lLLXFVVdfi_Zfj4uINaNMxceFyXtyVEIjuxKVwkL8da9a_2b7gAiECIRQ-dqoXG8sSc0hKjwRXlHi6ISt3=w397-h298-k-no""},{""title"":""Latest"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweol0fHOiray0OwKvoc0klaPezSUrrrqDXOK7cIV-SUzGDGjTvGXTGYDTau8S8lAf7WGgLt8KNTyQSgxFNj3dpxtqfBZGNuKJEh7EeTdzk0gEBacs4yxbK74a8EngvnTwySJuaTGwJy4LzL5=w224-h398-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerccxKjwGSwMBZ_Yc9XT85QcMzGDVtD1x0_OS-0HsbJzg-zvfVW0IaaPUtn4ZQNUZPOzgpizm-DrnsvqLW0SX9TDDYAAb8vwL0wFDhfqRB_6-CcIcsSjHeAU0mfnTJVlFzf5bYZ=w529-h298-k-no""},{""title"":""Menu"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweoj1F48xgGN-OMkW-WC-TlNEyvkcnU3CHalBqgckSLzDz3waGLT05C5zQjquRoX4JpO0pAFQB4GL_EXEI_BbvMpF8jq7yAGwfef0TzfDLbe0K1TBTT0XEl_P1SmulWbiHHQ6L2wNLCDsgML=w224-h298-k-no""},{""title"":""Food \u0026 drink"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweoCrZBbzqDzkojXIffV6ub1Ij8xVeL6oborLEekmiPH2l0ZogONhB3rUPbpeDkoFMR2sqJPsaFls7eLPf66ZQxEBmBZVto-9M2IoG-3RadLTVLZAkji5ca5kmcYrONLYBIESzsU1g=w298-h298-k-no""},{""title"":""Vibe"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwer0OlfEa4ERwNk9ydFv7T02u5pGB6ZVsy5Ho3BOaZFwdRFOJrHUhDlvsMQ5nStr9t5bWNeKruRqy48yvVFtLNNy0lDp80w5LmRO_wpHgt2Z_8kukiDrTiqkIA2kPVXzXSYwxRuXtYiNz8F0=w397-h298-k-no""},{""title"":""Shumai"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBsA3Eb-0MGPuXDKhNc2N3s2w98LInxYmPH61VxP97dA4KcObI1u6d64UsqihXJSPhrXDwTZFlZJhDfU1JdVVheM8eRG3cMNukhQORidhrD1k1IRCHN3lnkU-F6VB3mulG1AtaMg=w224-h298-k-no""},{""title"":""Pho"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepf82MB4KeoOcerUJ2MKfS9MfjPrTAmg9VLpVTaa40OBHWh4hYH8cXBzuxPi-OIiGz9fbISPybLMlziZTOekBlxglt_ubFR5AsNKyn3Qy6-NZrYoBdJNJfpgdGntFUeCwQKBzqfg5N3mjM=w529-h298-k-no""},{""title"":""Iced coffee"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweofA_ZYxjFzl3Gfp5ksBRPGYt5B8aIFYXsRbiE1y6SIUljH6SpxGJMjdWdB6plwxpQlg7ZzHXlcAtT0O-YcYtgkl65CCfLYfbe6IrLpzVDZ8weUQXavqyZwodbbz3uqd4s6Vboe=w224-h298-k-no""},{""title"":""Noodle"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweolVIhsk6GWHDtPna6PDIyXIi0g-n58trWUAiv1x5A_CGZRfyJXdh39LOSYBA0pWQ2YmUH2X7hrizsDwnI5qVq5UX2nDCeLOpD3jaocRGMlfszsROXicBfwuHXqCo2W1s76GiP2=w298-h298-k-no""},{""title"":""Wonton"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwer0izk1A2hmyRPhL6BRE4olELCWg2QsiVIwWdLu7ot6ia3RSOdTRuuzP5p6-bl1Lx2MTINDQGQMcASengdUcSwOVDYa-afA3DJCNBEuOtH0tE9ed_oLW7u5l-Aok5y1DdUbOQA=w427-h298-k-no""},{""title"":""Soup"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqt_XEkFPiGNXPsos4JPNDu35B3K4Jt7p0lM0CyulLwv6VYGE7DU_LkEo5_vswEtDBJ_sTDED-lYuCpwQJYDKzER1vqMaeWW0ArARQTn8bBVN3SuAOo77cjxjLJrlu-SLxLrLmCfY0AALSz=w254-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NU5qTsKen6MFxgpDP8YzSg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=300.91574\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Thieu Ky Noodle Restaurant (Owner)"",""link"":""""}","{""borough"":""Phường 7, District 11"",""street"":""66/5 Lê Đại Hành"",""city"":""Ho Chi Minh City"",""postal_code"":""700000"",""state"":""District 11, Ho Chi Minh City"",""country"":""VN""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""No-contact delivery"",""enabled"":true},{""name"":""Delivery"",""enabled"":true},{""name"":""Drive-through"",""enabled"":true},{""name"":""Takeout"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":false},{""name"":""Wheelchair accessible parking lot"",""enabled"":false}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Cash-only"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true},{""name"":""Free street parking"",""enabled"":true},{""name"":""On-site parking"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]}]","[{""Name"":""Nguyễn Trần Phương Hoàng"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWn3shdpL0Eu57Jb2w6n667ADE9inpnNN0IR96atiqiMPn2SLv2=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":""I really loved my meal here. The wonton noodles were delicious. The broth was tasty and comforting, and the wontons were soft, fresh, and full of meat. The crispy shrimp doughy thing on top added a great crunch too. Everything was served hot and fresh, and the portion was generous. The place is clean, the staff are friendly, and the prices are very reasonable."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhC4SLKYSsPFDQOkJhP8iGvg\u0026fid=0x0:0x9f8ed1ff4dd2b644""],""When"":""2025-10-15""},{""Name"":""Gareth Beale"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJWuob0Hu46LeFMmgpOfsPB4VAeLUcpRq75lw_PVh6l_HoUFro=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":""Insane!! The food here is next level, I just wish I knew how to ask for extra crispy pork belly."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhAourJzVagLHVAmBO5txujb\u0026fid=0x0:0x9f8ed1ff4dd2b644""],""When"":""2025-12-31""},{""Name"":""Genevieve Vox"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXu4FMgrmg0TrcDFhDxmGwaj0czba2votqvLr-Cmlxti4eUirU=s120-c-rp-mo-ba7-br100"",""Rating"":3,""Description"":""Despite its reputation as a long-established Chinese eatery that has been maintained through many generations, I personally find the taste of the food here to be the least authentic Chinese cuisine among the Chinese eateries I have experienced.\n\nThe noodles are dry and overly firm, with a golden hue but excessive greasiness. The toppings are unremarkable, and the broth is notably bland. The eatery is situated in a narrow alley, making it difficult to spot, and there are limited parking options for motorbikes. Even though the eatery was not overly busy when I arrived, I had to wait a considerable amount of time to be served."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgICX4evO6gE\u0026fid=0x0:0x9f8ed1ff4dd2b644""],""When"":""2024-10-17""},{""Name"":""Gliese"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocI36eiKUDoYu7rgDP4hH0jFFiwNxd0kixUJ6qx4pyYEWzrD-dA=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""After seeing a video about their handmade noodles, i visited Thiệu Ký Mì Gia, noodle stall serving Saigon since the 1930s. They did not disappoint, springy and classic noodle! The owner and staff were very friendly, and I was amazed by their cantonese speaking level. It was a great experience being able to order in cantonese away from home.\n\nDon’t miss their 虾饺(shrimp dumplings) and 烧卖(siu mai), both are delicious. Highly recommend for authentic cantonese style handmade noodles in Ho Chi Minh City!\n*Will be back again for my next HCMC holiday!"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgMCImILADg\u0026fid=0x0:0x9f8ed1ff4dd2b644""],""When"":""2025-3-30""},{""Name"":""Hai Phan (Francis)"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVo0F0uSWpVUNE6iqfpbRdtTQ7XoNBb8dRY2xj7KlaRwHPvcWN7=s120-c-rp-mo-ba6-br100"",""Rating"":4,""Description"":""A long-standing Chinese noodle shop in a small alley.  It has now expanded to a number of neighboring houses so the seating is quite spacious and comfortable.  Delicious dish, chewy noodles.  Staff are quite friendly.  However, the shop is located in a small alley so it is more convenient for motorbike riding.  If you come by car, you have to find parking on nearby streets (parking is allowed on even and odd days) and then walk into the restaurant.  The price of the dish is about 50 to 60 thousand per serving"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgIC9tK-XuwE\u0026fid=0x0:0x9f8ed1ff4dd2b644""],""When"":""2024-3-3""},{""Name"":""Kelvin Pham"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUfcy1FJjRXBbmVCrGdw_lVIy2SiPp3m58G5y0nPeYtkKMVybUB=s120-c-rp-mo-ba5-br100"",""Rating"":5,""Description"":""We’ve been here already where we already had our dinner. This is the second time me and my gf been here. I must admit this local res is still the same.\nThe taste the flavor and dimsum tasted same as usual. Nothing changed still delicious and tasty.\nWe ordered 1 mix noodle with dimsum and noodle dimsum. 1 bowl equals 70k and har gow that costs 30k/4 piece"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgMCIqrD0zwE\u0026fid=0x0:0x9f8ed1ff4dd2b644""],""When"":""2025-4-1""},{""Name"":""John Phan"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXcf1n31D8sxsiYMuLArLMSnlFcv0NXddCZeLSBWtm9JGn5xNs=s120-c-rp-mo-ba5-br100"",""Rating"":3,""Description"":""Tried the place out based on a couple youtube reviews and it was ok. Noodles are made in house which has a nice bite, but the broth being average and toppings (pork slices, chicken, ground pork) are dry.\n\nShrimp cracker has the smallest shrimps I've ever seen. Portions are tiny as well."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgIDNg_G5hgE\u0026fid=0x0:0x9f8ed1ff4dd2b644""],""When"":""2024-1-25""},{""Name"":""Irving Haraldson"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocI6cdB18EU7DCN9eLBOyxMVV5mbM10qEwpDk9NpyztcKVo8xQ=s120-c-rp-mo-ba5-br100"",""Rating"":5,""Description"":""Group of 7 arriving , no problem and Quick service with a smile.\nAll of us very happy with the food.\nVery authentic and nice hidden location in the back alley."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEMDt6d60pcumtQE\u0026fid=0x0:0x9f8ed1ff4dd2b644""],""When"":""2025-5-18""}]",null,
d353466e-a562-4a31-bc74-18b61cf9ab76,https://www.google.com/maps/place/H%E1%BB%A7+Ti%E1%BA%BFu+M%C3%AC+%C4%90%E1%BB%A9c+Ph%C3%A1t/data=!4m7!3m6!1s0x31752f004430d28b:0x6099a7e4adb4038d!8m2!3d10.7633576!4d106.6481274!16s%2Fg%2F11xvhg78n6!19sChIJi9IwRAAvdTERjQO0reSnmWA?authuser=0&hl=en&rclk=1,Hủ Tiếu Mì Đức Phát,Noodle shop,"71-73 Đường số 2 - Cư xá Bình Thới, Phường 8, Quận 11, Thành phố Hồ Chí Minh, Vietnam","{""Friday"":[""6 AM–11 PM""],""Monday"":[""6 AM–11 PM""],""Saturday"":[""6 AM–11 PM""],""Sunday"":[""6 AM–11 PM""],""Thursday"":[""6 AM–11 PM""],""Tuesday"":[""6 AM–11 PM""],""Wednesday"":[""6 AM–11 PM""]}","{""Friday"":{""10"":50,""11"":14,""12"":7,""13"":21,""14"":21,""15"":35,""16"":50,""17"":57,""18"":42,""19"":42,""20"":35,""21"":35,""22"":28,""5"":0,""6"":92,""7"":92,""8"":92,""9"":85},""Monday"":{""10"":35,""11"":57,""12"":50,""13"":64,""14"":42,""15"":42,""16"":42,""17"":50,""18"":42,""19"":50,""20"":28,""21"":14,""22"":21,""5"":0,""6"":21,""7"":21,""8"":14,""9"":28},""Saturday"":{""10"":7,""11"":7,""12"":14,""13"":28,""14"":35,""15"":42,""16"":64,""17"":92,""18"":92,""19"":85,""20"":71,""21"":100,""22"":71,""5"":0,""6"":57,""7"":42,""8"":28,""9"":21},""Sunday"":{""10"":50,""11"":50,""12"":50,""13"":50,""14"":28,""15"":50,""16"":28,""17"":42,""18"":50,""19"":50,""20"":64,""21"":57,""22"":64,""5"":0,""6"":42,""7"":57,""8"":64,""9"":64},""Thursday"":{""10"":14,""11"":28,""12"":28,""13"":28,""14"":28,""15"":21,""16"":14,""17"":21,""18"":28,""19"":28,""20"":35,""21"":57,""22"":78,""5"":0,""6"":50,""7"":42,""8"":21,""9"":7},""Tuesday"":{""10"":28,""11"":35,""12"":21,""13"":14,""14"":7,""15"":21,""16"":28,""17"":50,""18"":28,""19"":28,""20"":28,""21"":28,""22"":35,""5"":0,""6"":35,""7"":21,""8"":28,""9"":35},""Wednesday"":{""10"":21,""11"":35,""12"":35,""13"":42,""14"":42,""15"":35,""16"":28,""17"":28,""18"":42,""19"":57,""20"":57,""21"":42,""22"":28,""5"":0,""6"":28,""7"":21,""8"":14,""9"":7}}",,,"QJ7X+87 District 11, Ho Chi Minh City, Vietnam",1,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",10.763358,106.648127,6960779299686450061,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWuLf0CuvTuBpCV-SNqUUb_sYeYnYwg_kjrC9mFVPy9_9upsdK_f4xwsaoy0tyoGBbFy6NEHTcgkXAWBEUmzRHG6-AmCEQNiCN61S6seExb7c-iF0uLL4ZzhSU4SguRa3eyJNkpdB5YZAv=w408-h544-k-no,Asia/Saigon,,0x31752f004430d28b:0x6099a7e4adb4038d,ChIJi9IwRAAvdTERjQO0reSnmWA,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWuLf0CuvTuBpCV-SNqUUb_sYeYnYwg_kjrC9mFVPy9_9upsdK_f4xwsaoy0tyoGBbFy6NEHTcgkXAWBEUmzRHG6-AmCEQNiCN61S6seExb7c-iF0uLL4ZzhSU4SguRa3eyJNkpdB5YZAv=w224-h298-k-no""},{""title"":""Vibe"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWuLf0CuvTuBpCV-SNqUUb_sYeYnYwg_kjrC9mFVPy9_9upsdK_f4xwsaoy0tyoGBbFy6NEHTcgkXAWBEUmzRHG6-AmCEQNiCN61S6seExb7c-iF0uLL4ZzhSU4SguRa3eyJNkpdB5YZAv=w224-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweridJqJENJxr9r50bdHouYSzK1mcDjKuJzvbZF1qIZXHR09Pyf1-Q7qjt0QtT4IFZQGTD1OzC1c5_f4n9Aa3Wk_NJGuGxb8u_0M3-1YEXpxh7xswqh3Y6Hld_boKlj-6hoS4QCZdZFLNJs=w224-h300-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h5YW-INn1c0ZKq4GHhh3lw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=232.09071\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Hủ Tiếu Mì Đức Phát (Owner)"",""link"":""""}","{""borough"":""Phường 8, District 11"",""street"":""71-73 Đường số 2 - Cư xá Bình Thới"",""city"":""Ho Chi Minh City"",""postal_code"":"""",""state"":""District 11, Ho Chi Minh City"",""country"":""VN""}","[{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Table service"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]}]","[{""Name"":""Ken Tran"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUplmgOKI5dJf9h9dLLj2GacnYTo41ae6lBjIN0CIPBid-3WKhOxQ=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""Excellent noodles. Clean. Plenty of street parking"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhCqSwZYghTq0KyjqSm7dPLo\u0026fid=0x0:0x6099a7e4adb4038d""],""When"":""2025-8-26""}]",null,
